BJD-2454833.0,raw,ost_decorr,ost_tfa,err
2100.18763414,12.91769,12.91445,12.913449,0.00103
2100.20806567,12.91681,12.91363,12.912987,0.001
2100.22849741,12.91577,12.91277,12.913503,0.00089
2100.24892905,12.91639,12.91336,12.913593,0.00092
2100.26936058,12.91657,12.91348,12.913428,0.00096
2100.28979232,12.91636,12.91346,12.912744,0.00094
2100.31022396,12.91634,12.91407,12.912959,0.00097
2100.33065549,12.91565,12.91367,12.913011,0.00095
2100.35108723,12.91589,12.91371,12.912805,0.00096
2100.37151887,12.91619,12.91338,12.912324,0.00098
2100.3919504,12.91545,12.91307,12.912766,0.00095
2100.41238214,12.91346,12.91241,12.912691,0.00087
2100.43281377,12.9138,12.91293,12.913642,0.00089
2100.45324551,12.9142,12.91379,12.913439,0.00092
2100.47367705,12.91441,12.91401,12.913464,0.00092
2100.49410868,12.91425,12.91418,12.91368,0.00092
2100.51454042,12.9129,12.91355,12.913171,0.00087
2100.53497195,12.91211,12.91284,12.912594,0.00088
2100.55540359,12.91268,12.91362,12.913709,0.00093
2100.57583532,12.9122,12.91332,12.912981,0.00087
2100.59626696,12.91152,12.913,12.912762,0.00087
2100.61669849,12.91149,12.91262,12.912467,0.00087
2100.63713023,12.91158,12.91238,12.912413,0.00087
2100.65756186,12.91085,12.91259,12.912352,0.00086
2100.6779934,12.91056,12.91215,12.912746,0.00081
2100.69842513,12.91092,12.91225,12.912602,0.00083
2100.71885677,12.91162,12.91264,12.912666,0.00087
2100.7392885,12.91044,12.91302,12.913373,0.00084
2100.75972004,12.9105,12.91313,12.913048,0.00086
2100.78015167,12.9113,12.91309,12.912997,0.00087
2100.8005833,12.91134,12.91268,12.912732,0.00085
2100.82101494,12.9107,12.91265,12.912682,0.00084
2100.84144647,12.91045,12.91265,12.912507,0.00087
2100.86187821,12.90928,12.91248,12.912584,0.00083
2100.88230984,12.90897,12.91261,12.912679,0.00082
2100.90274137,12.90841,12.91237,12.911983,0.00081
2100.92317311,12.909,12.91296,12.912585,0.00081
2100.94360474,12.9082,12.91265,12.912298,0.00081
2100.96403637,12.90755,12.91215,12.91236,0.00073
2100.98446801,12.90713,12.91177,12.912383,0.00072
2101.00489964,12.90825,12.91298,12.912699,0.00075
2101.02533137,12.90804,12.91297,12.912459,0.00077
2101.04576291,12.90763,12.91262,12.912756,0.00071
2101.06619454,12.90747,12.91256,12.912556,0.0007
2101.08662627,12.9074,12.91259,12.912322,0.00071
2101.10705791,12.90704,12.9122,12.912329,0.00068
2101.12748944,12.90783,12.91348,12.912517,0.00071
2101.14792117,12.90685,12.91266,12.912824,0.00067
2101.1683528,12.90732,12.91316,12.912621,0.00069
2101.18878434,12.90744,12.91328,12.912747,0.0007
2101.20921607,12.9067,12.91241,12.911579,0.0007
2101.2296477,12.90705,12.91251,12.912309,0.00071
2101.25007943,12.90657,12.91225,12.911944,0.00075
2101.27051096,12.90681,12.91242,12.912055,0.00071
2101.2909426,12.9068,12.91262,12.912305,0.0007
2101.31137433,12.90667,12.91289,12.91271,0.00068
2101.33180586,12.90879,12.91437,12.913337,0.00064
2101.35223749,12.90727,12.91365,12.913762,0.0006
2101.37266922,12.90802,12.91423,12.913785,0.00058
2101.39310075,12.90743,12.91358,12.913246,0.00056
2101.43396402,12.90888,12.91365,12.913218,0.00083
2101.45439565,12.90769,12.91266,12.912773,0.00079
2101.47482728,12.9073,12.9124,12.912908,0.00076
2101.49525891,12.90647,12.91171,12.912997,0.00073
2101.51569054,12.90688,12.91214,12.912636,0.00074
2101.53612227,12.90576,12.91126,12.91253,0.0007
2101.5565538,12.90687,12.91215,12.91252,0.00075
2101.57698543,12.90732,12.91268,12.912629,0.00076
2101.59741716,12.90636,12.91187,12.912459,0.00073
2101.6178487,12.90674,12.91237,12.912977,0.00075
2101.63828033,12.90667,12.91244,12.912388,0.00076
2101.65871206,12.90596,12.91152,12.912362,0.00073
2101.67914369,12.90612,12.91182,12.912609,0.00071
2101.69957522,12.90661,12.91212,12.912497,0.00072
2101.72000695,12.90486,12.91083,12.912155,0.00065
2101.74043858,12.90364,12.90999,12.912028,0.00062
2101.76087011,12.90487,12.91111,12.911965,0.00063
2101.78130184,12.90407,12.91061,12.91203,0.00062
2101.80173347,12.9055,12.91179,12.911808,0.00068
2101.8221652,12.90544,12.91179,12.91157,0.00067
2101.84259673,12.90541,12.91174,12.911802,0.00066
2101.86302836,12.90599,12.91225,12.911875,0.00067
2101.88346008,12.9058,12.91214,12.912745,0.00064
2101.90389161,12.90678,12.91301,12.912825,0.00069
2101.92432324,12.90737,12.91357,12.912838,0.0007
2101.94475497,12.90821,12.91425,12.913107,0.00072
2101.9651865,12.90665,12.91292,12.913253,0.00065
2101.98561813,12.90684,12.91326,12.913011,0.00065
2102.00604986,12.90703,12.91332,12.913277,0.00065
2102.02648139,12.90717,12.91345,12.913096,0.00068
2102.04691312,12.90726,12.91354,12.913044,0.00072
2102.06734475,12.90762,12.91377,12.913339,0.00073
2102.08777637,12.90711,12.91343,12.913189,0.0007
2102.108208,12.9071,12.91329,12.91296,0.00071
2102.12863963,12.90734,12.91357,12.912955,0.00073
2102.14907126,12.90723,12.9131,12.912825,0.00075
2102.16950289,12.90737,12.91347,12.91284,0.00073
2102.18993452,12.90502,12.91129,12.912594,0.00065
2102.21036604,12.90629,12.91264,12.912963,0.00069
2102.23079777,12.90626,12.91225,12.912754,0.0007
2102.2512294,12.90682,12.91287,12.913104,0.0007
2102.27166093,12.90674,12.91305,12.913353,0.00066
2102.29209266,12.9063,12.91279,12.913426,0.00063
2102.31252428,12.90732,12.91364,12.913224,0.00072
2102.33295601,12.90722,12.91349,12.913248,0.0007
2102.35338754,12.90557,12.91198,12.913279,0.00069
2102.37381917,12.90642,12.91266,12.912805,0.00068
2102.39425089,12.90622,12.91242,12.912759,0.00069
2102.41468242,12.90653,12.91263,12.912818,0.00071
2102.43511405,12.90668,12.91266,12.912219,0.00074
2102.45554578,12.90641,12.91228,12.912694,0.00071
2102.4759773,12.90624,12.91212,12.912507,0.00069
2102.49640893,12.90658,12.91249,12.912625,0.00071
2102.51684066,12.90647,12.91231,12.912745,0.00071
2102.53727218,12.90629,12.91206,12.912136,0.00071
2102.55770381,12.90611,12.91188,12.911996,0.0007
2102.57813554,12.90599,12.91176,12.911946,0.00072
2102.59856716,12.90694,12.9125,12.912315,0.00074
2102.61899879,12.90646,12.9121,12.912193,0.00073
2102.63943042,12.90721,12.91265,12.912252,0.00075
2102.65986204,12.9075,12.91277,12.912326,0.00076
2102.68029367,12.90848,12.91352,12.912569,0.00079
2102.7007253,12.90719,12.91203,12.912649,0.00071
2102.72115692,12.90849,12.91333,12.912995,0.00076
2102.74158865,12.90943,12.91303,12.91291,0.00075
2102.76202017,12.90997,12.91229,12.912416,0.00075
2102.7824518,12.90967,12.91248,12.912393,0.00076
2102.80288343,12.91064,12.91285,12.912285,0.00078
2102.82331505,12.9098,12.91217,12.912605,0.00076
2102.84374678,12.91047,12.91252,12.912375,0.00077
2102.8641784,12.91037,12.91243,12.912467,0.00075
2102.88460993,12.91144,12.91329,12.912771,0.0008
2102.90504165,12.91085,12.91342,12.912813,0.00076
2102.92547318,12.91129,12.91336,12.913125,0.00076
2102.94590481,12.91176,12.914,12.913268,0.00078
2102.96633653,12.91325,12.9144,12.913665,0.00081
2102.98676806,12.91349,12.91464,12.913956,0.00081
2103.00719968,12.91358,12.91339,12.913427,0.00078
2103.02763141,12.91309,12.91421,12.913736,0.00078
2103.04806293,12.91352,12.91346,12.91303,0.0008
2103.06849456,12.91383,12.91301,12.912369,0.00081
2103.08892628,12.91372,12.91277,12.912255,0.00081
2103.10935791,12.9139,12.91232,12.912298,0.00083
2103.12978953,12.91486,12.91321,12.912451,0.00088
2103.15022116,12.91394,12.91214,12.91231,0.00089
2103.17065278,12.9158,12.91353,12.912901,0.00095
2103.1910844,12.91594,12.91367,12.912531,0.00095
2103.21151603,12.91465,12.91237,12.911597,0.00093
2103.23194765,12.91619,12.91354,12.912532,0.00096
2103.25237928,12.91625,12.91359,12.912737,0.00096
2103.2728109,12.91593,12.91308,12.912149,0.00097
2103.29324253,12.91589,12.91304,12.912118,0.001
2103.31367425,12.91542,12.91258,12.912166,0.00098
2103.33410577,12.91613,12.91359,12.912482,0.00102
2103.3545374,12.91456,12.91241,12.912612,0.00097
2103.39540065,12.9094,12.91334,12.913128,0.00079
2103.41583237,12.90779,12.91229,12.913001,0.00074
2103.43626399,12.90742,12.91214,12.913008,0.00072
2103.45669552,12.9068,12.91161,12.913039,0.0007
2103.47712724,12.91134,12.91523,12.913871,0.00084
2103.49755887,12.91134,12.91375,12.91371,0.00081
2103.51799039,12.91143,12.91357,12.913249,0.00083
2103.53842211,12.91016,12.91314,12.913136,0.00078
2103.55885374,12.91038,12.91271,12.912695,0.00077
2103.57928536,12.91038,12.9123,12.9126,0.0008
2103.59971698,12.91156,12.91305,12.912735,0.00084
2103.6201485,12.91151,12.91278,12.912558,0.00085
2103.64058023,12.91044,12.91132,12.912519,0.00078
2103.66101185,12.91033,12.91105,12.91255,0.00075
2103.68144347,12.9094,12.91105,12.912286,0.00072
2103.7018751,12.91143,12.91235,12.912981,0.00081
2103.72230672,12.91168,12.91231,12.913009,0.00081
2103.74273834,12.91197,12.9124,12.912966,0.00085
2103.76316997,12.91334,12.91284,12.912926,0.0009
2103.78360159,12.91295,12.91231,12.91244,0.00088
2103.80403321,12.91201,12.9118,12.912661,0.00082
2103.82446493,12.91374,12.91179,12.91243,0.00089
2103.84489646,12.9135,12.91147,12.912539,0.00089
2103.86532808,12.91445,12.91217,12.912626,0.00096
2103.8857598,12.91501,12.91258,12.912682,0.00097
2103.90619132,12.91476,12.91211,12.912807,0.00094
2103.92662304,12.91439,12.91161,12.912758,0.00093
2103.94705467,12.91514,12.91195,12.912738,0.00098
2103.96748619,12.91628,12.91311,12.913063,0.001
2103.98791791,12.91682,12.91392,12.913463,0.00105
2104.00834953,12.91511,12.91221,12.913034,0.00097
2104.02878105,12.91638,12.91392,12.913081,0.00102
2104.04921278,12.9163,12.91397,12.913151,0.00102
2104.0696444,12.91565,12.91389,12.913389,0.00107
2104.09007592,12.91551,12.91433,12.912415,0.00104
2104.11050764,12.91406,12.91287,12.912545,0.00099
2104.13093926,12.91418,12.91269,12.91239,0.00105
2104.15137098,12.91341,12.91255,12.912809,0.0011
2104.17180251,12.91135,12.91121,12.911738,0.00113
2104.23309737,12.91677,12.9127,12.913058,0.00132
2104.33525558,12.91354,12.91623,12.913962,0.00115
2104.3556871,12.91592,12.91344,12.911662,0.00131
2104.37611872,12.91728,12.91514,12.913711,0.00136
2104.39655044,12.91774,12.91553,12.914875,0.00156
2104.41698196,12.9226,12.92064,12.920228,0.00154
2104.43741368,12.89573,12.89418,12.893763,0.00127
2104.4578453,12.87957,12.87861,12.878603,0.00121
2104.47827682,12.90645,12.90569,12.905298,0.00141
2104.49870854,12.92084,12.9212,12.920257,0.00168
2104.51914016,12.91609,12.9168,12.916061,0.00201
2104.53957168,12.91401,12.9151,12.91359,0.00185
2104.5600034,12.91146,12.91295,12.912711,0.00138
2104.58043502,12.90974,12.91231,12.911981,0.00124
2104.60086654,12.91737,12.91442,12.912604,0.00111
2104.62129826,12.91562,12.91312,12.91192,0.00108
2104.64172988,12.91355,12.91163,12.912399,0.00101
2104.6621616,12.91267,12.91152,12.912252,0.00107
2104.68259312,12.91194,12.91148,12.912286,0.0011
2104.70302474,12.91201,12.91221,12.911833,0.00118
2104.72345646,12.91035,12.91166,12.912098,0.00118
2104.74388798,12.90917,12.91153,12.91235,0.00114
2104.7643196,12.91006,12.91214,12.912323,0.00115
2104.78475132,12.90862,12.91166,12.912302,0.00106
2104.80518294,12.90896,12.91257,12.912988,0.001
2104.82561446,12.90884,12.91289,12.912976,0.00093
2104.84604618,12.9155,12.91332,12.912915,0.00102
2104.8664778,12.91374,12.9115,12.913028,0.001
2104.88690942,12.91329,12.91184,12.91332,0.00104
2104.90734104,12.91313,12.91271,12.913078,0.00109
2104.92777266,12.91267,12.91287,12.91308,0.00113
2104.94820428,12.91167,12.91271,12.912621,0.00117
2104.9686359,12.91082,12.91266,12.91297,0.00113
2104.98906742,12.90991,12.91261,12.912753,0.0011
2105.00949914,12.9088,12.9126,12.912511,0.001
2105.02993076,12.90763,12.91197,12.911695,0.00092
2105.05036228,12.90785,12.91277,12.911543,0.0008
2105.070794,12.90725,12.91189,12.911191,0.00073
2105.09122562,12.9142,12.91115,12.911507,0.00097
2105.11165713,12.91455,12.91151,12.911346,0.00097
2105.13208885,12.91392,12.9112,12.912212,0.00101
2105.15252047,12.91389,12.91185,12.912559,0.00102
2105.17295219,12.91248,12.9118,12.912992,0.00105
2105.19338371,12.91231,12.91239,12.912839,0.00108
2105.21381533,12.91174,12.91266,12.912569,0.00117
2105.23424705,12.91049,12.9127,12.913022,0.00116
2105.25467857,12.90909,12.91265,12.912861,0.00105
2105.27511019,12.90937,12.91342,12.913041,0.00105
2105.2955419,12.90825,12.91298,12.912762,0.0009
2105.31597352,12.90875,12.91408,12.912784,0.00084
2105.35683676,12.90962,12.91244,12.913169,0.00074
2105.37726838,12.91137,12.91274,12.912619,0.00087
2105.3977,12.91283,12.91313,12.912773,0.00089
2105.41813161,12.9127,12.91284,12.912786,0.00089
2105.43856323,12.91466,12.91376,12.913426,0.00093
2105.45899495,12.91574,12.91435,12.914084,0.00097
2105.47942647,12.9166,12.91463,12.91362,0.00099
2105.49985809,12.91782,12.9153,12.913481,0.00102
2105.52028981,12.91536,12.91269,12.913465,0.00103
2105.54072132,12.91804,12.91541,12.913238,0.00105
2105.56115294,12.91536,12.91306,12.913903,0.00095
2105.58158466,12.91542,12.91309,12.913421,0.00096
2105.60201618,12.91491,12.91308,12.912864,0.00102
2105.6224479,12.91475,12.91336,12.912536,0.00105
2105.64287951,12.91259,12.91268,12.912947,0.00108
2105.66331103,12.91225,12.91288,12.912367,0.00114
2105.68374275,12.91172,12.91269,12.912931,0.00114
2105.70417427,12.91154,12.91277,12.912575,0.00118
2105.72460588,12.90952,12.91246,12.912389,0.00116
2105.7450376,12.91013,12.91294,12.912327,0.00116
2105.76546912,12.90986,12.91352,12.913018,0.00112
2105.78590074,12.9094,12.91322,12.912905,0.00107
2105.80633245,12.90885,12.91306,12.913167,0.00101
2105.82676407,12.91628,12.9136,12.912959,0.001
2105.84719569,12.91434,12.91172,12.913388,0.00103
2105.86762731,12.91342,12.91114,12.912381,0.00109
2105.88805892,12.91457,12.91272,12.912888,0.00106
2105.90849054,12.91326,12.91256,12.913004,0.00108
2105.92892216,12.91151,12.91171,12.912313,0.0011
2105.94935378,12.91108,12.91193,12.912537,0.00115
2105.96978549,12.91106,12.91227,12.911904,0.00119
2105.99021701,12.91041,12.91294,12.912153,0.0012
2106.01064863,12.90896,12.91232,12.912801,0.00108
2106.03108034,12.90839,12.91193,12.912888,0.00102
2106.05151186,12.90834,12.9126,12.912393,0.00101
2106.07194348,12.91572,12.91334,12.91248,0.00104
2106.0923752,12.91358,12.91184,12.912137,0.00105
2106.11280671,12.91413,12.91252,12.91249,0.00105
2106.13323843,12.91245,12.91175,12.91196,0.00107
2106.15367005,12.91164,12.91187,12.912096,0.00113
2106.17410156,12.91132,12.91285,12.912198,0.00119
2106.19453328,12.91044,12.91218,12.911938,0.00115
2106.2149649,12.91108,12.91312,12.91311,0.00113
2106.23539641,12.91037,12.91304,12.912709,0.00113
2106.25582813,12.90964,12.91333,12.913045,0.00106
2106.27625975,12.90872,12.91303,12.912628,0.00094
2106.29669136,12.90846,12.91287,12.912888,0.00091
2106.31712298,12.91783,12.91482,12.91313,0.00102
2106.3375546,12.91659,12.91337,12.912486,0.00105
2106.35798621,12.91447,12.91225,12.912224,0.00107
2106.37841783,12.91323,12.91216,12.913002,0.00109
2106.39884945,12.91296,12.91269,12.912391,0.0011
2106.41928106,12.91172,12.91257,12.912526,0.00121
2106.43971268,12.91131,12.91263,12.911888,0.0012
2106.4601443,12.91044,12.91246,12.912123,0.00116
2106.48057591,12.91028,12.91311,12.912915,0.00113
2106.50100753,12.90958,12.91307,12.912892,0.00105
2106.52143914,12.90878,12.91289,12.913105,0.00095
2106.54187086,12.90902,12.91344,12.913447,0.00088
2106.56230238,12.9175,12.91417,12.913363,0.00108
2106.58273409,12.91631,12.91269,12.912971,0.00105
2106.60316571,12.91477,12.91212,12.913199,0.00109
2106.62359722,12.91356,12.91177,12.912908,0.00108
2106.64402894,12.9126,12.91155,12.912985,0.00108
2106.66446056,12.91283,12.91221,12.912563,0.00114
2106.68489207,12.91138,12.91202,12.912641,0.00118
2106.70532379,12.91219,12.91275,12.912916,0.00118
2106.7257554,12.91191,12.91306,12.912793,0.00119
2106.74618692,12.91156,12.91384,12.913344,0.00112
2106.76661864,12.91049,12.9136,12.913783,0.00102
2106.78705025,12.90934,12.91283,12.91309,0.00094
2106.80748197,12.91678,12.91383,12.913484,0.00106
2106.82791348,12.91511,12.91253,12.912471,0.00109
2106.8483451,12.91366,12.91174,12.912881,0.00103
2106.86877682,12.91341,12.91221,12.912453,0.0011
2106.88920833,12.91195,12.91122,12.91234,0.0011
2106.90963995,12.91246,12.91193,12.911531,0.00118
2106.93007166,12.91043,12.91166,12.911614,0.00118
2106.95050318,12.9107,12.91231,12.911953,0.00115
2106.97093479,12.90993,12.91215,12.912461,0.00112
2106.99136651,12.90888,12.91202,12.912795,0.00095
2107.01179812,12.90881,12.91233,12.912542,0.00092
2107.03222974,12.91001,12.91385,12.91321,0.00085
2107.05266136,12.91367,12.91229,12.913261,0.00107
2107.07309287,12.9136,12.91231,12.912925,0.00112
2107.09352459,12.91318,12.91301,12.912677,0.00119
2107.1139562,12.91185,12.91287,12.912566,0.00118
2107.13438772,12.91172,12.91335,12.9134,0.00115
2107.15481943,12.90989,12.91276,12.913043,0.00103
2107.17525105,12.90894,12.91232,12.913116,0.00091
2107.19568256,12.90948,12.91312,12.91268,0.00085
2107.21611428,12.90862,12.91202,12.91274,0.00077
2107.23654589,12.91006,12.91252,12.912367,0.00074
2107.25697761,12.91025,12.91168,12.911028,0.00085
2107.27740912,12.91066,12.9124,12.91204,0.00088
2107.31827245,12.9153,12.91332,12.911968,0.00096
2107.33870397,12.91378,12.91272,12.912473,0.00096
2107.35913558,12.91421,12.9129,12.91267,0.00098
2107.3795673,12.91427,12.91214,12.912245,0.00097
2107.39999881,12.91487,12.91191,12.912523,0.001
2107.42043043,12.91577,12.91228,12.913037,0.00108
2107.44086214,12.91544,12.91104,12.912039,0.00111
2107.46129376,12.91588,12.91135,12.911872,0.00115
2107.48172537,12.91677,12.91226,12.912892,0.00115
2107.50215699,12.91509,12.91098,12.91228,0.00107
2107.5225886,12.91697,12.91282,12.912264,0.0011
2107.54302022,12.91704,12.91338,12.912712,0.00124
2107.56345183,12.91643,12.91356,12.912425,0.00173
2107.58388345,12.91659,12.91461,12.913026,0.0017
2107.60431516,12.9144,12.91374,12.912181,0.00156
2107.62474668,12.91246,12.91258,12.911909,0.00138
2107.64517829,12.90234,12.90302,12.903133,0.00129
2107.66561001,12.90356,12.90511,12.904964,0.00127
2107.68604152,12.90937,12.91191,12.912023,0.00117
2107.70647324,12.90945,12.91248,12.913673,0.00105
2107.72690475,12.90988,12.91332,12.913212,0.00103
2107.74733637,12.90916,12.91232,12.913994,0.00083
2107.76776808,12.91033,12.9132,12.912645,0.00074
2107.7881996,12.91731,12.91318,12.913201,0.00105
2107.80863121,12.91615,12.91217,12.912432,0.00108
2107.82906293,12.9146,12.91164,12.912481,0.00109
2107.84949444,12.91423,12.91205,12.912539,0.00115
2107.86992605,12.91281,12.91128,12.912529,0.00112
2107.89035777,12.91229,12.91188,12.913153,0.00121
2107.91078928,12.91035,12.91181,12.912224,0.00115
2107.9312209,12.90984,12.91227,12.912293,0.00106
2107.95165261,12.90888,12.91174,12.912347,0.00093
2107.97208413,12.90925,12.91255,12.912576,0.00082
2107.99251584,12.90984,12.91271,12.912947,0.0007
2108.01294746,12.9114,12.91347,12.913486,0.00075
2108.03337907,12.91888,12.91421,12.91306,0.00103
2108.05381068,12.91879,12.91405,12.913072,0.00111
2108.0742423,12.91718,12.91309,12.913328,0.00108
2108.09467391,12.91617,12.91285,12.912915,0.0011
2108.11510553,12.91584,12.91348,12.912962,0.00114
2108.13553714,12.91428,12.91365,12.913357,0.00121
2108.15596876,12.9132,12.91334,12.912923,0.0012
2108.17640047,12.91228,12.91365,12.913827,0.00113
2108.19683199,12.91159,12.91392,12.913348,0.00105
2108.2172637,12.91024,12.91343,12.913436,0.00088
2108.23769531,12.91031,12.91339,12.912709,0.00086
2108.25812683,12.90941,12.91235,12.91279,0.00076
2108.27855854,12.91656,12.91281,12.912825,0.00106
2108.29899016,12.91614,12.9125,12.912782,0.0011
2108.31942167,12.9155,12.9126,12.913065,0.0011
2108.33985338,12.91442,12.91277,12.913075,0.00116
2108.360285,12.91439,12.91342,12.913339,0.00121
2108.38071651,12.91272,12.9129,12.913018,0.00121
2108.40114823,12.9118,12.91326,12.913348,0.00116
2108.42157984,12.90989,12.91237,12.913385,0.00095
2108.44201146,12.91007,12.91328,12.913411,0.0009
2108.46244307,12.90958,12.91251,12.913384,0.0008
2108.48287458,12.91179,12.91377,12.913526,0.00075
2108.5033063,12.9119,12.9131,12.913413,0.00082
2108.52373791,12.91729,12.91311,12.912739,0.00107
2108.54416953,12.91544,12.91143,12.912099,0.00109
2108.56460114,12.9135,12.91138,12.911573,0.00114
2108.58503275,12.91346,12.91182,12.911564,0.00123
2108.60546437,12.91168,12.91136,12.911069,0.00123
2108.62589598,12.91024,12.91183,12.911712,0.00113
2108.6463276,12.90881,12.91134,12.911635,0.00096
2108.66675931,12.90876,12.9118,12.912065,0.00088
2108.68719092,12.90873,12.91154,12.911725,0.00078
2108.70762244,12.91129,12.91361,12.912415,0.00072
2108.72805415,12.91157,12.91329,12.912932,0.00075
2108.74848577,12.91199,12.91287,12.912423,0.0009
2108.76891728,12.91714,12.91519,12.913176,0.00121
2108.78934899,12.91439,12.91219,12.912054,0.00113
2108.80978061,12.91384,12.91209,12.912741,0.00111
2108.83021212,12.91276,12.91295,12.912411,0.0012
2108.85064384,12.91173,12.91297,12.912858,0.00114
2108.87107545,12.90983,12.91219,12.912403,0.00098
2108.89150716,12.91062,12.91367,12.912765,0.0009
2108.91193868,12.90985,12.91258,12.912995,0.00077
2108.93237029,12.9118,12.91391,12.913174,0.00072
2108.95280201,12.91252,12.91379,12.913037,0.00082
2108.97323352,12.91161,12.91303,12.913151,0.00093
2108.99366513,12.91204,12.91405,12.913157,0.00104
2109.01409685,12.9166,12.91541,12.913377,0.00119
2109.03452836,12.91397,12.91287,12.912835,0.00121
2109.05495998,12.9123,12.9131,12.913291,0.00115
2109.07539169,12.91144,12.91313,12.913582,0.00112
2109.0958232,12.90985,12.91261,12.912958,0.00092
2109.11625492,12.90934,12.91209,12.912736,0.00082
2109.13668643,12.90982,12.91221,12.912065,0.00073
2109.15711805,12.91105,12.912,12.912533,0.00087
2109.17754976,12.91003,12.91144,12.912221,0.00092
2109.19798127,12.90999,12.91188,12.912052,0.00105
2109.21841289,12.91135,12.9127,12.912842,0.0011
2109.2388446,12.91386,12.9127,12.912679,0.00116
2109.27970773,12.91899,12.91384,12.912751,0.0011
2109.30013944,12.91829,12.91312,12.912528,0.0011
2109.32057106,12.91737,12.9125,12.913167,0.00108
2109.34100277,12.91719,12.91299,12.913064,0.0011
2109.36143428,12.9156,12.91279,12.913047,0.00111
2109.3818659,12.91544,12.91303,12.912781,0.00119
2109.40229761,12.91409,12.91257,12.912359,0.0012
2109.42272913,12.91192,12.91173,12.911814,0.00119
2109.44316074,12.91142,12.91129,12.911507,0.00116
2109.46359245,12.91039,12.91177,12.912289,0.00106
2109.48402397,12.90857,12.91083,12.911412,0.00092
2109.50445558,12.91819,12.91339,12.912104,0.00112
2109.5248873,12.91605,12.91092,12.912537,0.00109
2109.54531881,12.91736,12.91289,12.912694,0.00111
2109.56575052,12.91654,12.91227,12.913214,0.00107
2109.58618214,12.91546,12.9125,12.913398,0.00112
2109.60661365,12.91404,12.91251,12.913369,0.00117
2109.62704537,12.91359,12.91243,12.912822,0.00121
2109.64747698,12.91234,12.91226,12.912564,0.00119
2109.66790859,12.91103,12.91182,12.912378,0.00114
2109.68834021,12.91062,12.91207,12.911994,0.00112
2109.70877182,12.90905,12.91095,12.911806,0.00101
2109.72920343,12.9091,12.91164,12.912052,0.00091
2109.74963505,12.91561,12.91293,12.912839,0.00117
2109.77006666,12.91484,12.91257,12.913175,0.00116
2109.79049828,12.91486,12.91284,12.912848,0.00123
2109.81092999,12.91383,12.91278,12.912553,0.00126
2109.8313615,12.91329,12.91303,12.913043,0.00125
2109.85179322,12.91213,12.9134,12.91294,0.00117
2109.87222473,12.91067,12.91251,12.91299,0.00103
2109.89265635,12.90986,12.91179,12.912846,0.00098
2109.91308806,12.90946,12.91214,12.912867,0.00088
2109.93351957,12.90948,12.91192,12.912457,0.00084
2109.95395119,12.90939,12.91159,12.912146,0.00076
2109.9743829,12.91171,12.91313,12.912343,0.00077
2109.99481442,12.91721,12.91333,12.912157,0.00113
2110.01524613,12.91556,12.91206,12.912189,0.00111
2110.03567774,12.91499,12.91244,12.912405,0.00116
2110.05610926,12.91404,12.91299,12.912647,0.00124
2110.07654097,12.91409,12.91284,12.912325,0.00124
2110.09697259,12.91222,12.91297,12.912862,0.00115
2110.1174041,12.9119,12.91336,12.913149,0.00108
2110.13783581,12.91099,12.91294,12.912911,0.00098
2110.15826743,12.91156,12.9141,12.912244,0.00091
2110.17869904,12.91015,12.91257,12.912507,0.00082
2110.19913066,12.91083,12.91288,12.912096,0.00075
2110.21956227,12.9127,12.91355,12.913127,0.00084
2110.23999398,12.91866,12.91476,12.912035,0.00113
2110.2604255,12.91691,12.91254,12.911958,0.00112
2110.28085711,12.91646,12.91331,12.913169,0.00112
2110.30128883,12.91516,12.91297,12.912732,0.00114
2110.32172044,12.91443,12.91305,12.91329,0.00115
2110.34215195,12.91486,12.91363,12.912566,0.00125
2110.36258367,12.91372,12.91373,12.913064,0.0012
2110.38301528,12.91287,12.91382,12.91307,0.00115
2110.4034469,12.9111,12.91319,12.913029,0.00101
2110.42387851,12.91066,12.9129,12.912865,0.00095
2110.44431012,12.91064,12.91314,12.91234,0.00087
2110.46474174,12.91068,12.91277,12.912362,0.00075
2110.48517335,12.91626,12.91354,12.912766,0.00117
2110.50560487,12.91469,12.91176,12.911886,0.00112
2110.52603658,12.91432,12.91244,12.911643,0.00124
2110.5464682,12.91229,12.91177,12.911656,0.00118
2110.56689971,12.91138,12.91191,12.911845,0.00115
2110.58733142,12.91074,12.91226,12.912404,0.00109
2110.60776304,12.91021,12.91251,12.912858,0.00095
2110.62819475,12.91038,12.91301,12.912761,0.00091
2110.64862627,12.9104,12.9126,12.91312,0.00075
2110.66905788,12.9119,12.91332,12.91331,0.00077
2110.68948959,12.91213,12.91248,12.912591,0.00089
2110.70992111,12.91193,12.91291,12.913017,0.001
2110.73035272,12.91044,12.91192,12.912379,0.00077
2110.75078444,12.90879,12.9125,12.91278,0.0008
2110.77121595,12.91,12.91289,12.912768,0.00088
2110.79164757,12.91131,12.91352,12.913083,0.00089
2110.81207928,12.91287,12.91289,12.912735,0.00091
2110.8325108,12.91451,12.91188,12.911791,0.00098
2110.85294251,12.91455,12.91114,12.912425,0.001
2110.87337412,12.91409,12.90909,12.911563,0.00102
2110.89380574,12.91719,12.91177,12.911191,0.00106
2110.91423735,12.91687,12.91152,12.911593,0.00107
2110.93466897,12.91614,12.91168,12.912002,0.0011
2110.95510058,12.91537,12.91203,12.912615,0.00111
2110.9755322,12.91497,12.91211,12.912872,0.0011
